buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;backupToAggregatorsRatio;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalInboundBandwidth;finalOutboundBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;inbound_bandwidth_Querier;outbound_bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;inbound_bandwidth_Aggregator;outbound_bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;inbound_bandwidth_LeafAggregator;outbound_bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;inbound_bandwidth_Contributor;outbound_bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;inbound_bandwidth_Backup;outbound_bandwidth_Backup;name
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;4670,64;4,14;82,03;482,00;22937600,00;22937600,00;1,11;0,26;0,00;5,00;1,00;1,00;0,00;0,00;124,16;0,00;13693,00;365,00;365,00;634880,00;0,00;1000,65;0,00;36504,00;2560,00;2560,00;4341760,00;0,00;3545,57;0,00;4093,00;4096,00;4096,00;40898560,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;5,00;8,00;5,00;0,00;false;3;Success;37108,96;4,77;80,16;4304,00;182803456,00;182803456,00;1,17;0,26;0,00;5,00;1,00;1,00;0,00;0,00;1022,00;0,00;108733,00;2925,00;2925,00;4974592,00;0,00;8001,38;0,00;312506,00;20480,00;20480,00;39649280,00;0,00;28085,32;0,00;32764,00;32768,00;32768,00;320983040,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d5-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;4772,10;4,32;100,00;585,00;23966720,00;23966720,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;149,50;0,00;16060,00;365,00;365,00;747520,00;0,00;1048,58;0,00;40960,00;2560,00;2560,00;5242880,00;0,00;3573,76;0,00;4096,00;4096,00;4096,00;41943040,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f0-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;25;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;4720,85;4,18;82,20;565,00;23570432,00;23570432,00;0,80;0,26;0,00;5,00;1,00;1,00;0,00;0,00;144,79;0,00;15736,00;365,00;365,00;643072,00;0,00;1030,20;0,00;40329,00;2560,00;2560,00;5158912,00;0,00;3545,61;0,00;4095,00;4096,00;4096,00;41338880,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f25-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;4670,64;4,14;82,03;482,00;22937600,00;22937600,00;1,11;0,26;0,00;5,00;1,00;1,00;0,00;0,00;124,16;0,00;13693,00;365,00;365,00;634880,00;0,00;1000,65;0,00;36504,00;2560,00;2560,00;4341760,00;0,00;3545,57;0,00;4093,00;4096,00;4096,00;40898560,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;75;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;4480,75;4,17;78,05;473,00;19364864,00;19364864,00;2,36;0,26;0,00;5,00;1,00;1,00;0,00;0,00;123,96;0,00;13865,00;365,00;365,00;632832,00;0,00;841,68;0,00;33328,00;2560,00;2560,00;4335616,00;0,00;3514,86;0,00;4092,00;4096,00;4096,00;33761280,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f75-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;90;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;3701,56;3,97;61,96;382,00;16680960,00;16680960,00;6,02;0,26;0,00;5,00;1,00;1,00;0,00;0,00;103,42;0,00;12523,00;365,00;365,00;552960,00;0,00;698,62;0,00;27592,00;2560,00;2560,00;3594240,00;0,00;2899,25;0,00;4087,00;4096,00;4096,00;29214720,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f90-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;4670,64;4,14;82,03;482,00;22937600,00;22937600,00;1,11;0,26;0,00;5,00;1,00;1,00;0,00;0,00;124,16;0,00;13693,00;365,00;365,00;634880,00;0,00;1000,65;0,00;36504,00;2560,00;2560,00;4341760,00;0,00;3545,57;0,00;4093,00;4096,00;4096,00;40898560,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;18382,67;15,33;81,98;482,00;91750400,00;91750400,00;1,05;1,02;0,00;5,00;1,00;1,00;0,00;0,00;496,64;0,00;13693,00;365,00;365,00;2539520,00;0,00;3938,10;0,00;36254,00;2560,00;2560,00;17367040,00;0,00;13946,91;0,00;4096,00;4096,00;4096,00;163594240,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m4096-f50-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;73291,80;60,18;81,78;482,00;366919680,00;366919680,00;1,03;4,10;0,00;5,00;1,00;1,00;0,00;0,00;1982,46;0,00;13688,00;365,00;365,00;10158080,00;0,00;15753,22;0,00;36235,00;2560,00;2560,00;69304320,00;0,00;55552,03;0,00;4096,00;4096,00;4096,00;654376960,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m16384-f50-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;292931,61;239,59;81,78;482,00;1467678720,00;1467678720,00;1,03;16,38;0,00;5,00;1,00;1,00;0,00;0,00;7929,86;0,00;13688,00;365,00;365,00;40632320,00;0,00;63012,86;0,00;36235,00;2560,00;2560,00;277217280,00;0,00;221972,51;0,00;4096,00;4096,00;4096,00;2617507840,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m65536-f50-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;1171425,31;957,21;81,59;482,00;5869404160,00;5869404160,00;1,03;65,54;0,00;5,00;1,00;1,00;0,00;0,00;31653,89;0,00;13683,00;365,00;365,00;162529280,00;0,00;252051,46;0,00;36190,00;2560,00;2560,00;1106247680,00;0,00;887654,43;0,00;4096,00;4096,00;4096,00;10470031360,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m262144-f50-d4-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;3,00;8,00;5,00;0,00;false;3;Success;597,01;3,68;96,88;79,00;3033088,00;3033088,00;1,02;0,41;0,00;8,00;1,00;1,00;0,00;0,00;19,35;0,00;386,00;45,00;47,00;137216,00;0,00;130,53;0,00;5800,00;320,00;322,00;696320,00;0,00;446,72;0,00;512,00;512,00;512,00;5232640,00;0,00;0,00;0,00;0,00;20,00;16,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d3-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;4827,17;8,96;96,14;1015,00;25626624,00;25626624,00;2,55;4,10;0,00;80,00;1,00;1,00;0,00;0,00;223,42;0,00;4589,00;365,00;374,00;3862528,00;0,00;1033,62;0,00;49888,00;2560,00;2615,00;6000640,00;0,00;3566,03;0,00;4093,00;4096,00;4096,00;41390080,00;0,00;0,00;0,00;0,00;160,00;96,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d4-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;5,00;8,00;5,00;0,00;false;3;Success;41495,94;137,72;0,00;21005,00;265254912,00;265254912,00;33,90;66,05;0,00;1290,00;1,00;1,00;0,00;0,00;4603,25;0,00;99714,00;2925,00;3096,00;133105664,00;0,00;8272,44;0,00;497027,00;20480,00;21560,00;66232320,00;0,00;28554,20;0,00;32764,00;32768,00;32768,00;331171840,00;0,00;0,00;0,00;0,00;1280,00;29,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d5-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;4772,10;4,19;100,00;585,00;23966720,00;23966720,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;149,50;0,00;2920,00;365,00;365,00;747520,00;0,00;1048,58;0,00;46080,00;2560,00;2560,00;5242880,00;0,00;3573,76;0,00;4096,00;4096,00;4096,00;41943040,00;0,00;0,00;0,00;0,00;160,00;160,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f0-d4-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;25;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;4793,20;7,57;96,73;793,00;24760320,00;24760320,00;1,36;3,17;0,00;62,00;1,00;1,00;0,00;0,00;187,17;0,00;3783,00;365,00;368,00;2328576,00;0,00;1036,79;0,00;47782,00;2560,00;2591,00;5607424,00;0,00;3566,07;0,00;4095,00;4096,00;4096,00;41584640,00;0,00;0,00;0,00;0,00;160,00;126,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f25-d4-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;4827,17;8,96;96,14;1015,00;25626624,00;25626624,00;2,55;4,10;0,00;80,00;1,00;1,00;0,00;0,00;223,42;0,00;4589,00;365,00;374,00;3862528,00;0,00;1033,62;0,00;49888,00;2560,00;2615,00;6000640,00;0,00;3566,03;0,00;4093,00;4096,00;4096,00;41390080,00;0,00;0,00;0,00;0,00;160,00;96,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d4-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;75;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;4831,08;7,93;93,70;1105,00;25956352,00;25956352,00;4,57;2,30;0,00;45,00;1,00;1,00;0,00;0,00;250,78;0,00;5320,00;365,00;379,00;4612096,00;0,00;1015,40;0,00;51803,00;2560,00;2664,00;6453248,00;0,00;3562,60;0,00;4092,00;4096,00;4096,00;40847360,00;0,00;0,00;0,00;0,00;160,00;42,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f75-d4-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;90;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;4972,48;39,01;0,00;2100,00;29358080,00;29358080,00;55,71;24,27;0,00;474,00;1,00;1,00;0,00;0,00;435,10;0,00;10258,00;365,00;379,00;11689984,00;0,00;969,37;0,00;57324,00;2560,00;2697,00;7479296,00;0,00;3543,74;0,00;4087,00;4096,00;4096,00;39546880,00;0,00;0,00;0,00;0,00;160,00;9,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f90-d4-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;4827,17;8,96;96,14;1015,00;25626624,00;25626624,00;2,55;4,10;0,00;80,00;1,00;1,00;0,00;0,00;223,42;0,00;4589,00;365,00;374,00;3862528,00;0,00;1033,62;0,00;49888,00;2560,00;2615,00;6000640,00;0,00;3566,03;0,00;4093,00;4096,00;4096,00;41390080,00;0,00;0,00;0,00;0,00;160,00;96,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d4-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;18858,74;26,77;95,90;793,00;99139584,00;99139584,00;1,82;2,25;0,00;11,00;1,00;1,00;0,00;0,00;815,92;0,00;4172,00;365,00;370,00;10625024,00;0,00;4093,65;0,00;48945,00;2560,00;2606,00;23404544,00;0,00;13946,91;0,00;4096,00;4096,00;4096,00;164249600,00;0,00;0,00;0,00;0,00;160,00;109,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m4096-f50-d4-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;75228,71;108,08;95,70;804,00;397099008,00;397099008,00;1,89;9,83;0,00;12,00;1,00;1,00;0,00;0,00;3320,22;0,00;4253,00;365,00;371,00;44433408,00;0,00;16346,64;0,00;49291,00;2560,00;2608,00;94076928,00;0,00;55552,03;0,00;4096,00;4096,00;4096,00;655687680,00;0,00;0,00;0,00;0,00;160,00;106,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m16384-f50-d4-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;302790,21;559,46;95,65;979,00;1641938944,00;1641938944,00;2,58;173,67;0,00;53,00;1,00;1,00;0,00;0,00;15286,27;0,00;4921,00;365,00;375,00;265814016,00;0,00;65357,76;0,00;50931,00;2560,00;2622,00;400556032,00;0,00;221972,51;0,00;4096,00;4096,00;4096,00;2617507840,00;0,00;0,00;0,00;0,00;160,00;88,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m65536-f50-d4-s3
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;1214602,40;2473,11;95,68;1070,00;6661341184,00;6661341184,00;2,94;956,83;0,00;73,00;1,00;1,00;0,00;0,00;64566,07;0,00;5214,00;365,00;375,00;1211105280,00;0,00;261425,08;0,00;52041,00;2560,00;2630,00;1641545728,00;0,00;887654,43;0,00;4096,00;4096,00;4096,00;10470031360,00;0,00;0,00;0,00;0,00;160,00;80,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m262144-f50-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;3,00;8,00;5,00;0,00;false;4;Success;602,26;3,55;99,61;76,00;3041280,00;3041280,00;1,25;0,26;0,00;5,00;1,00;1,00;0,00;0,00;18,94;0,00;370,00;45,00;46,00;112640,00;0,00;130,80;0,00;5866,00;320,00;324,00;681984,00;0,00;452,26;0,00;543,00;512,00;512,00;5287936,00;0,00;0,00;0,00;0,00;160,00;155,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d3-s4
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;4834,46;4,96;99,24;665,00;24515584,00;24515584,00;1,36;0,87;0,00;17,00;1,00;1,00;0,00;0,00;167,37;0,00;3269,00;365,00;366,00;1241088,00;0,00;1050,40;0,00;47898,00;2560,00;2592,00;5554176,00;0,00;3615,81;0,00;4344,00;4096,00;4096,00;42235904,00;0,00;0,00;0,00;0,00;1280,00;1247,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s4
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;5,00;8,00;5,00;0,00;false;4;Success;61093,65;136,45;0,00;60579,00;492718080,00;492718080,00;32,12;110,03;0,00;2149,00;1,00;1,00;0,00;0,00;11512,87;0,00;229600,00;2925,00;4019,00;370716672,00;0,00;11059,09;0,00;1154763,00;20480,00;27894,00;179625984,00;0,00;38411,65;0,00;81953,00;32768,00;32768,00;435093504,00;0,00;0,00;0,00;0,00;10240,00;1732,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d5-s4
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;4772,10;4,19;100,00;585,00;23966720,00;23966720,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;149,50;0,00;2920,00;365,00;365,00;747520,00;0,00;1048,58;0,00;46080,00;2560,00;2560,00;5242880,00;0,00;3573,76;0,00;4096,00;4096,00;4096,00;41943040,00;0,00;0,00;0,00;0,00;1280,00;1280,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f0-d4-s4
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;25;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;4834,22;5,83;99,34;661,00;24464384,00;24464384,00;1,09;1,79;0,00;35,00;1,00;1,00;0,00;0,00;165,02;0,00;3223,00;365,00;366,00;1208320,00;0,00;1052,14;0,00;47389,00;2560,00;2588,00;5505024,00;0,00;3615,26;0,00;4320,00;4096,00;4096,00;42215424,00;0,00;0,00;0,00;0,00;1280,00;1251,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f25-d4-s4
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;4834,46;4,96;99,24;665,00;24515584,00;24515584,00;1,36;0,87;0,00;17,00;1,00;1,00;0,00;0,00;167,37;0,00;3269,00;365,00;366,00;1241088,00;0,00;1050,40;0,00;47898,00;2560,00;2592,00;5554176,00;0,00;3615,81;0,00;4344,00;4096,00;4096,00;42235904,00;0,00;0,00;0,00;0,00;1280,00;1247,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s4
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;75;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;5755,32;21,70;96,46;2938,00;35234816,00;35234816,00;12,41;15,97;0,00;312,00;1,00;1,00;0,00;0,00;522,07;0,00;10225,00;365,00;414,00;12546048,00;0,00;1163,30;0,00;78137,00;2560,00;2893,00;11311104,00;0,00;4053,98;0,00;6577,00;4096,00;4096,00;46612480,00;0,00;0,00;0,00;0,00;1280,00;898,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f75-d4-s4
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;90;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;6929,84;24,18;0,00;5835,00;48419840,00;48419840,00;33,67;10,55;0,00;206,00;1,00;1,00;0,00;0,00;920,66;0,00;18791,00;365,00;492,00;24131584,00;0,00;1310,02;0,00;130487,00;2560,00;3475,00;20084736,00;0,00;4688,62;0,00;9794,00;4096,00;4096,00;52623360,00;0,00;0,00;0,00;0,00;1280,00;238,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f90-d4-s4
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;4834,46;4,96;99,24;665,00;24515584,00;24515584,00;1,36;0,87;0,00;17,00;1,00;1,00;0,00;0,00;167,37;0,00;3269,00;365,00;366,00;1241088,00;0,00;1050,40;0,00;47898,00;2560,00;2592,00;5554176,00;0,00;3615,81;0,00;4344,00;4096,00;4096,00;42235904,00;0,00;0,00;0,00;0,00;1280,00;1247,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s4
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;19497,32;31,28;99,24;909,00;103763968,00;103763968,00;2,37;14,75;0,00;72,00;1,00;1,00;0,00;0,00;859,14;0,00;4195,00;365,00;371,00;11829248,00;0,00;4251,65;0,00;51725,00;2560,00;2621,00;25018368,00;0,00;14371,78;0,00;4579,00;4096,00;4096,00;170680320,00;0,00;0,00;0,00;0,00;1280,00;1213,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f50-d4-s4
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;78028,73;137,24;99,24;967,00;420593664,00;420593664,00;2,55;68,81;0,00;84,00;1,00;1,00;0,00;0,00;3600,38;0,00;4395,00;365,00;372,00;54591488,00;0,00;17047,59;0,00;52381,00;2560,00;2628,00;102563840,00;0,00;57311,94;0,00;4632,00;4096,00;4096,00;684032000,00;0,00;0,00;0,00;0,00;1280,00;1205,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m16384-f50-d4-s4
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;311345,55;526,74;99,24;945,00;1674838016,00;1674838016,00;2,44;258,87;0,00;79,00;1,00;1,00;0,00;0,00;14204,93;0,00;4335,00;365,00;371,00;208928768,00;0,00;68155,60;0,00;52194,00;2560,00;2625,00;405667840,00;0,00;228726,15;0,00;4610,00;4096,00;4096,00;2735079424,00;0,00;0,00;0,00;0,00;1280,00;1209,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m65536-f50-d4-s4
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;1245112,31;2104,43;99,24;940,00;6699352064,00;6699352064,00;2,44;1035,47;0,00;79,00;1,00;1,00;0,00;0,00;56819,71;0,00;4335,00;365,00;371,00;835715072,00;0,00;272631,20;0,00;52225,00;2560,00;2625,00;1622671360,00;0,00;914625,93;0,00;4610,00;4096,00;4096,00;10940317696,00;0,00;0,00;0,00;0,00;1280,00;1209,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m262144-f50-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;3,00;8,00;5,00;0,00;false;4;Success;547,59;3,52;82,75;61,00;2759680,00;2759680,00;1,25;0,26;0,00;5,00;1,00;1,00;0,00;0,00;15,36;0,00;1760,00;45,00;45,00;81920,00;0,00;113,41;0,00;4345,00;320,00;320,00;542720,00;0,00;418,57;0,00;511,00;512,00;512,00;4894720,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d3-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;4701,71;4,22;95,09;560,00;23366656,00;23366656,00;1,18;0,26;0,00;5,00;1,00;1,00;0,00;0,00;145,36;0,00;16015,00;365,00;365,00;737280,00;0,00;1017,29;0,00;39686,00;2560,00;2560,00;5087232,00;0,00;3538,81;0,00;4096,00;4096,00;4096,00;40908800,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;5,00;8,00;5,00;0,00;false;4;Success;36509,87;4,77;88,81;4246,00;180571136,00;180571136,00;1,17;0,26;0,00;5,00;1,00;1,00;0,00;0,00;1090,36;0,00;119052,00;2925,00;2925,00;5498880,00;0,00;7776,41;0,00;302091,00;20480,00;20480,00;38418432,00;0,00;27642,85;0,00;32763,00;32768,00;32768,00;317224960,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d5-s4
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;0,50;4,00;8,00;5,00;0,00;false;4;Success;4772,10;4,32;100,00;585,00;23966720,00;23966720,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;149,50;0,00;16060,00;365,00;365,00;747520,00;0,00;1048,58;0,00;40960,00;2560,00;2560,00;5242880,00;0,00;3573,76;0,00;4096,00;4096,00;4096,00;41943040,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f0-d4-s4
